,RAW_DATA,Time
3431,1147970.00,1666716035.8523552
3432,1147986.00,1666716035.865529
3433,1147992.00,1666716035.8780656
3434,1148006.00,1666716035.8905473
3435,1148018.00,1666716035.9024053
3436,1148031.00,1666716035.915509
3437,1148501.00,1666716035.9275224
3438,1148549.00,1666716035.9400458
3439,1148551.00,1666716035.9530716
3440,1148577.00,1666716035.9654903
3441,1148598.00,1666716035.9780366
3442,1148593.00,1666716035.9897437
3443,1148631.00,1666716036.0029163
3444,1148647.00,1666716036.0150225
3445,1147207.00,1666716036.0280201
3446,1147140.00,1666716036.0400338
3447,1147106.00,1666716036.0529158
3448,1147057.00,1666716036.0655477
3449,1147013.00,1666716036.0774865
3450,1146951.00,1666716036.0900192
3451,1146932.00,1666716036.103057
3452,1146899.00,1666716036.1155212
3453,1146871.00,1666716036.1274238
3454,1146418.00,1666716036.1405566
3455,1146422.00,1666716036.1522505
3456,1146424.00,1666716036.1655796
3457,1146416.00,1666716036.1772585
3458,1146417.00,1666716036.1904414
3459,1146417.00,1666716036.2031698
3460,1146416.00,1666716036.2156205
3461,1146459.00,1666716036.2273893
3462,1146469.00,1666716036.240568
3463,1146510.00,1666716036.25234
3464,1146516.00,1666716036.2655385
3465,1146538.00,1666716036.2778153
3466,1146547.00,1666716036.290496
3467,1146555.00,1666716036.3030987
3468,1146572.00,1666716036.3150542
3469,1146837.00,1666716036.3280613
3470,1146840.00,1666716036.340487
3471,1146841.00,1666716036.3527021
3472,1146836.00,1666716036.3653343
3473,1146858.00,1666716036.3773313
3474,1146654.00,1666716036.3903959
3475,1146883.00,1666716036.4030797
3476,1146886.00,1666716036.4155984
3477,1147215.00,1666716036.4280925
3478,1147212.00,1666716036.4405594
3479,1147237.00,1666716036.4527452
3480,1147257.00,1666716036.4648786
3481,1147271.00,1666716036.4781003
3482,1147300.00,1666716036.4906106
3483,1147312.00,1666716036.5027966
3484,1147312.00,1666716036.5149248
3485,1147559.00,1666716036.5280428
3486,1147610.00,1666716036.5403092
3487,1147620.00,1666716036.5530803
3488,1147634.00,1666716036.5655143
3489,1147653.00,1666716036.5773914
3490,1147650.00,1666716036.5905352
3491,1147676.00,1666716036.602727
3492,1147707.00,1666716036.6147168
3493,1147725.00,1666716036.6280448
3494,1147239.00,1666716036.6405113
3495,1147180.00,1666716036.6527643
3496,1147153.00,1666716036.665531
3497,1147137.00,1666716036.6780548
3498,1147118.00,1666716036.690578
3499,1147087.00,1666716036.7025995
3500,1147071.00,1666716036.7156305
3501,1147047.00,1666716036.728115
3502,1148039.00,1666716036.7406056
3503,1148058.00,1666716036.7526112
3504,1148066.00,1666716036.7647214
3505,1148075.00,1666716036.7780347
3506,1148088.00,1666716036.7898962
3507,1148077.00,1666716036.8029497
3508,1148085.00,1666716036.8148978
3509,1147917.00,1666716036.827881
3510,1147885.00,1666716036.8397152
3511,1147908.00,1666716036.8526485
3512,1147884.00,1666716036.864616
3513,1147878.00,1666716036.878025
3514,1147836.00,1666716036.8905663
3515,1147826.00,1666716036.9022992
3516,1147784.00,1666716036.9149418
3517,1146545.00,1666716036.92803
3518,1146523.00,1666716036.9405322
3519,1146544.00,1666716036.9528954
3520,1146564.00,1666716036.9650147
3521,1146584.00,1666716036.9780047
3522,1146627.00,1666716036.9905267
3523,1146668.00,1666716037.00303
3524,1146720.00,1666716037.0147226
3525,1147391.00,1666716037.0277429
3526,1147371.00,1666716037.040527
3527,1147368.00,1666716037.0525799
3528,1147346.00,1666716037.0656188
3529,1147356.00,1666716037.0780458
3530,1147329.00,1666716037.090599
3531,1147332.00,1666716037.103029
3532,1147318.00,1666716037.1149287
3533,1147299.00,1666716037.1280248
3534,1147302.00,1666716037.140035
3535,1147322.00,1666716037.153005
3536,1147340.00,1666716037.1649783
3537,1147364.00,1666716037.1780183
3538,1147381.00,1666716037.1899326
3539,1147389.00,1666716037.2029493
3540,1147387.00,1666716037.2147021
3541,1147416.00,1666716037.2278388
3542,1147446.00,1666716037.2404795
3543,1147491.00,1666716037.2525878
3544,1147520.00,1666716037.2656224
3545,1147563.00,1666716037.2779639
3546,1147602.00,1666716037.2905383
3547,1147621.00,1666716037.3027701
3548,1147648.00,1666716037.3151991
3549,1147367.00,1666716037.3281107
3550,1147410.00,1666716037.3404694
3551,1147415.00,1666716037.3525426
3552,1147424.00,1666716037.3655412
3553,1147451.00,1666716037.378072
3554,1147452.00,1666716037.3896933
3555,1147490.00,1666716037.4028695
3556,1147516.00,1666716037.4147367
3557,1148206.00,1666716037.4280005
3558,1148287.00,1666716037.440474
3559,1148359.00,1666716037.4528677
3560,1148434.00,1666716037.4648094
3561,1148512.00,1666716037.4779992
3562,1148567.00,1666716037.4894884
3563,1148645.00,1666716037.5021544
3564,1148719.00,1666716037.514963
3565,1148789.00,1666716037.528065
3566,1148932.00,1666716037.5399692
3567,1148889.00,1666716037.55306
3568,1148860.00,1666716037.5649936
3569,1148835.00,1666716037.5773933
3570,1148801.00,1666716037.5905414
3571,1148764.00,1666716037.6029248
3572,1148739.00,1666716037.6155212
3573,1147963.00,1666716037.6273751
3574,1147975.00,1666716037.6404705
3575,1148018.00,1666716037.6525514
3576,1148063.00,1666716037.6647549
3577,1148102.00,1666716037.677989
3578,1148148.00,1666716037.6904342
3579,1148174.00,1666716037.7022438
3580,1148217.00,1666716037.7149143
3581,1148671.00,1666716037.7281106
3582,1148653.00,1666716037.7406068
3583,1148676.00,1666716037.7522528
3584,1148673.00,1666716037.765421
3585,1148675.00,1666716037.7779942
3586,1148431.00,1666716037.7904484
3587,1148678.00,1666716037.8023288
3588,1148663.00,1666716037.815332
3589,1148065.00,1666716037.8273752
3590,1147936.00,1666716037.8402972
3591,1147841.00,1666716037.852437
3592,1147730.00,1666716037.865134
3593,1147631.00,1666716037.8770998
3594,1147526.00,1666716037.889701
3595,1147434.00,1666716037.9030278
3596,1147353.00,1666716037.9147868
3597,1145886.00,1666716037.9280384
3598,1145903.00,1666716037.9397628
3599,1145882.00,1666716037.9523563
3600,1145879.00,1666716037.964945
3601,1145886.00,1666716037.978065
3602,1145869.00,1666716037.9905946
3603,1145882.00,1666716038.00225
3604,1145882.00,1666716038.0148723
3605,1145899.00,1666716038.0280092
3606,1145838.00,1666716038.0403802
3607,1145827.00,1666716038.0524483
3608,1145832.00,1666716038.0645318
3609,1145824.00,1666716038.0779884
3610,1145840.00,1666716038.0895686
3611,1145832.00,1666716038.1025631
3612,1145841.00,1666716038.1153486
3613,1145852.00,1666716038.1273723
3614,1146296.00,1666716038.1403298
3615,1146301.00,1666716038.152023
3616,1146264.00,1666716038.1650276
3617,1146273.00,1666716038.178054
3618,1146253.00,1666716038.1901646
3619,1146229.00,1666716038.2030249
3620,1146202.00,1666716038.2151737
3621,1145830.00,1666716038.227996
3622,1145822.00,1666716038.2405252
3623,1145817.00,1666716038.253014
3624,1145814.00,1666716038.2653055
3625,1145823.00,1666716038.2773724
3626,1145793.00,1666716038.2905564
3627,1145811.00,1666716038.3029003
3628,1145808.00,1666716038.3149352
3629,1146576.00,1666716038.3280041
3630,1146593.00,1666716038.3406353
3631,1146622.00,1666716038.3527575
3632,1146642.00,1666716038.3647726
3633,1146659.00,1666716038.3779337
3634,1146673.00,1666716038.3904376
3635,1146693.00,1666716038.4029093
3636,1146707.00,1666716038.4149904
3637,1146536.00,1666716038.4280121
3638,1146505.00,1666716038.440594
3639,1146529.00,1666716038.452825
3640,1146525.00,1666716038.464844
3641,1146523.00,1666716038.4779968
3642,1146527.00,1666716038.4905515
3643,1146543.00,1666716038.5029254
3644,1146548.00,1666716038.5146625
3645,1146565.00,1666716038.527989
3646,1146671.00,1666716038.5404918
3647,1146668.00,1666716038.5530097
3648,1146713.00,1666716038.5651858
3649,1146735.00,1666716038.5779989
3650,1146789.00,1666716038.5899165
3651,1146837.00,1666716038.6028595
3652,1146882.00,1666716038.614853
3653,1148520.00,1666716038.627813
3654,1148554.00,1666716038.6397495
3655,1148599.00,1666716038.652852
3656,1148642.00,1666716038.6650772
3657,1148694.00,1666716038.6780171
3658,1148743.00,1666716038.6905024
3659,1148785.00,1666716038.702915
3660,1148825.00,1666716038.7148263
3661,1149344.00,1666716038.727831
3662,1149379.00,1666716038.7394764
3663,1149364.00,1666716038.7525291
3664,1149362.00,1666716038.7647903
3665,1149351.00,1666716038.777905
3666,1149326.00,1666716038.7904763
3667,1149328.00,1666716038.8025444
3668,1149301.00,1666716038.814553
3669,1147108.00,1666716038.8280544
3670,1147095.00,1666716038.840488
3671,1147082.00,1666716038.852818
3672,1147088.00,1666716038.865504
3673,1147093.00,1666716038.8779569
3674,1147071.00,1666716038.890496
3675,1147091.00,1666716038.9030285
3676,1147099.00,1666716038.915551
3677,1147119.00,1666716038.9279811
3678,1148165.00,1666716038.9405115
3679,1148177.00,1666716038.952542
3680,1148233.00,1666716038.9645865
3681,1148271.00,1666716038.9779732
3682,1148309.00,1666716038.989895
3683,1148352.00,1666716039.002894
3684,1148368.00,1666716039.014923
3685,1148612.00,1666716039.0279877
3686,1148569.00,1666716039.0404756
3687,1148577.00,1666716039.0522635
3688,1148547.00,1666716039.0653114
3689,1148539.00,1666716039.0772748
3690,1148524.00,1666716039.090477
3691,1148496.00,1666716039.1028795
3692,1148473.00,1666716039.1153595
3693,1147594.00,1666716039.1279857
3694,1147563.00,1666716039.1404889
3695,1147552.00,1666716039.1530313
3696,1147532.00,1666716039.1653469
3697,1147516.00,1666716039.1773627
3698,1148307.00,1666716039.1904144
3699,1147467.00,1666716039.2030232
3700,1147461.00,1666716039.2151499
3701,1147252.00,1666716039.2279282
3702,1147226.00,1666716039.239962
3703,1147257.00,1666716039.2528608
3704,1147262.00,1666716039.264979
3705,1147260.00,1666716039.2779484
3706,1147291.00,1666716039.2905555
3707,1147292.00,1666716039.3029041
3708,1147304.00,1666716039.31513
3709,1147508.00,1666716039.3273773
3710,1147539.00,1666716039.340513
3711,1147547.00,1666716039.3529441
3712,1147562.00,1666716039.3651564
3713,1147571.00,1666716039.3779445
3714,1147574.00,1666716039.3897886
3715,1147584.00,1666716039.4023995
3716,1147614.00,1666716039.415412
3717,1147627.00,1666716039.4279623
3718,1148056.00,1666716039.440576
3719,1148066.00,1666716039.4527197
3720,1148093.00,1666716039.464784
3721,1148116.00,1666716039.4779236
3722,1148142.00,1666716039.4899108
3723,1148131.00,1666716039.5029557
3724,1148167.00,1666716039.5151772
3725,1148167.00,1666716039.5274026
3726,1148571.00,1666716039.540509
3727,1148577.00,1666716039.5529978
3728,1148594.00,1666716039.5655212
3729,1148621.00,1666716039.5779727
3730,1148646.00,1666716039.5899885
3731,1148644.00,1666716039.6029828
3732,1148669.00,1666716039.6153474
3733,1147912.00,1666716039.627946
3734,1147838.00,1666716039.640041
3735,1147754.00,1666716039.6523738
3736,1147674.00,1666716039.665447
3737,1147616.00,1666716039.6778564
3738,1147535.00,1666716039.6904826
3739,1147512.00,1666716039.7024896
3740,1147456.00,1666716039.7155442
3741,1146898.00,1666716039.7279384
3742,1146883.00,1666716039.7398272
3743,1146914.00,1666716039.752304
3744,1146911.00,1666716039.7654788
3745,1146919.00,1666716039.7779505
3746,1146940.00,1666716039.790514
3747,1146943.00,1666716039.802027
3748,1146948.00,1666716039.8147316
3749,1147399.00,1666716039.82792
3750,1147421.00,1666716039.8404555
3751,1147468.00,1666716039.8521314
3752,1147510.00,1666716039.8652098
3753,1147557.00,1666716039.8772056
3754,1147594.00,1666716039.8901713
3755,1147631.00,1666716039.9031374
3756,1147688.00,1666716039.914977
3757,1147733.00,1666716039.9279356
3758,1148431.00,1666716039.9405417
3759,1148398.00,1666716039.9530208
3760,1148371.00,1666716039.9651206
3761,1148367.00,1666716039.9779341
3762,1148340.00,1666716039.990389
3763,1148328.00,1666716040.00291
3764,1148304.00,1666716040.015237
3765,1147562.00,1666716040.027356
3766,1147553.00,1666716040.0398116
3767,1147542.00,1666716040.053054
3768,1147534.00,1666716040.0651715
3769,1147515.00,1666716040.0772922
3770,1147510.00,1666716040.0905344
3771,1147481.00,1666716040.1025035
3772,1147490.00,1666716040.1153574
3773,1147497.00,1666716040.1279156
3774,1147505.00,1666716040.1404657
3775,1147518.00,1666716040.152961
3776,1147518.00,1666716040.165447
3777,1147524.00,1666716040.1779325
3778,1147526.00,1666716040.1905024
3779,1147539.00,1666716040.2025979
3780,1147549.00,1666716040.2146065
3781,1148095.00,1666716040.2279215
3782,1148135.00,1666716040.2405174
3783,1148159.00,1666716040.2528598
3784,1148201.00,1666716040.2646754
3785,1148228.00,1666716040.2779229
3786,1148250.00,1666716040.2904832
3787,1148309.00,1666716040.302646
3788,1148339.00,1666716040.3146474
3789,1148354.00,1666716040.3279598
3790,1148997.00,1666716040.339842
3791,1148962.00,1666716040.3519862
3792,1148962.00,1666716040.3651927
3793,1148968.00,1666716040.377922
3794,1148969.00,1666716040.3905694
3795,1148977.00,1666716040.4023075
3796,1148957.00,1666716040.4154143
3797,1148673.00,1666716040.4279904
3798,1148605.00,1666716040.4404597
3799,1148570.00,1666716040.452982
3800,1148501.00,1666716040.4649358
3801,1148430.00,1666716040.4779634
3802,1148339.00,1666716040.4902575
3803,1148258.00,1666716040.5022593
3804,1148154.00,1666716040.5153327
3805,1146637.00,1666716040.5279596
3806,1146605.00,1666716040.5403204
3807,1146596.00,1666716040.5522945
3808,1146587.00,1666716040.5653675
3809,1146570.00,1666716040.577305
3810,1147575.00,1666716040.5905247
3811,1146509.00,1666716040.602882
3812,1146493.00,1666716040.6153305
3813,1145775.00,1666716040.6271708
3814,1145760.00,1666716040.6401577
3815,1145759.00,1666716040.6520886
3816,1145752.00,1666716040.6647854
3817,1145761.00,1666716040.6779382
3818,1145785.00,1666716040.6899197
3819,1145777.00,1666716040.702875
3820,1145780.00,1666716040.7147796
3821,1146452.00,1666716040.7279058
3822,1146518.00,1666716040.740522
3823,1146543.00,1666716040.7528074
3824,1146589.00,1666716040.7647307
3825,1146622.00,1666716040.777874
3826,1146640.00,1666716040.7899406
3827,1146693.00,1666716040.8029065
3828,1146721.00,1666716040.8150074
3829,1146755.00,1666716040.8278937
3830,1146933.00,1666716040.839888
3831,1146929.00,1666716040.852885
3832,1146924.00,1666716040.864917
3833,1146921.00,1666716040.877898
3834,1146910.00,1666716040.890437
3835,1146906.00,1666716040.9028301
3836,1146906.00,1666716040.91467
3837,1146913.00,1666716040.9277318
3838,1147461.00,1666716040.9398
3839,1147461.00,1666716040.9527874
3840,1147460.00,1666716040.9647756
3841,1147447.00,1666716040.97792
3842,1147438.00,1666716040.9905112
3843,1147430.00,1666716041.0026646
3844,1147426.00,1666716041.0147257
3845,1146756.00,1666716041.0274105
3846,1146761.00,1666716041.040466
3847,1146770.00,1666716041.0528247
3848,1146783.00,1666716041.0654266
3849,1146799.00,1666716041.0778613
3850,1146781.00,1666716041.089728
3851,1146810.00,1666716041.102878
3852,1146818.00,1666716041.1147017
3853,1147891.00,1666716041.1278305
3854,1147890.00,1666716041.139986
3855,1147942.00,1666716041.1528542
3856,1147975.00,1666716041.1654043
3857,1148015.00,1666716041.1779716
3858,1148061.00,1666716041.1904995
3859,1148107.00,1666716041.2024179
3860,1148149.00,1666716041.2154534
3861,1149177.00,1666716041.2279735
3862,1149182.00,1666716041.240338
3863,1149215.00,1666716041.2529018
3864,1149241.00,1666716041.2647254
3865,1149261.00,1666716041.2778609
3866,1149273.00,1666716041.289842
3867,1149306.00,1666716041.3029463
3868,1149330.00,1666716041.3150144
3869,1149356.00,1666716041.327874
3870,1149838.00,1666716041.3404343
3871,1149828.00,1666716041.352957
3872,1149833.00,1666716041.364735
3873,1149829.00,1666716041.3778777
3874,1149809.00,1666716041.3897636
3875,1149804.00,1666716041.4027216
3876,1149785.00,1666716041.4147334
3877,1147065.00,1666716041.4278474
3878,1147038.00,1666716041.4405773
3879,1147008.00,1666716041.4527726
3880,1146980.00,1666716041.4646497
3881,1146965.00,1666716041.47781
3882,1146943.00,1666716041.4905334
3883,1146915.00,1666716041.5029585
3884,1146891.00,1666716041.5147254
3885,1146542.00,1666716041.527918
3886,1146557.00,1666716041.5399725
3887,1146530.00,1666716041.5529337
3888,1146522.00,1666716041.5648751
3889,1146498.00,1666716041.5777583
3890,1146496.00,1666716041.58994
3891,1146506.00,1666716041.6028721
3892,1146503.00,1666716041.6148853
3893,1146879.00,1666716041.6279504
3894,1146879.00,1666716041.6398926
3895,1146910.00,1666716041.6529784
3896,1146931.00,1666716041.66507
3897,1146937.00,1666716041.6779351
3898,1146958.00,1666716041.69031
3899,1146974.00,1666716041.7022622
3900,1146991.00,1666716041.7152572
3901,1147015.00,1666716041.7279267
3902,1147038.00,1666716041.7403827
3903,1147020.00,1666716041.7528894
3904,1147025.00,1666716041.765146
3905,1147035.00,1666716041.7777662
3906,1147028.00,1666716041.7901585
3907,1147020.00,1666716041.802853
3908,1147030.00,1666716041.8146973
3909,1147310.00,1666716041.8279493
3910,1147309.00,1666716041.8397028
3911,1147352.00,1666716041.852284
3912,1147370.00,1666716041.8653562
3913,1147390.00,1666716041.8773403
3914,1147411.00,1666716041.890374
3915,1147427.00,1666716041.902914
3916,1147456.00,1666716041.915431
3917,1148216.00,1666716041.927691
3918,1148206.00,1666716041.9404364
3919,1148273.00,1666716041.9529088
3920,1148290.00,1666716041.964751
3921,1148304.00,1666716041.9779477
3922,1148344.00,1666716041.9903498
3923,1148373.00,1666716042.0028708
3924,1148396.00,1666716042.014644
3925,1148815.00,1666716042.027842
3926,1148777.00,1666716042.039487
3927,1148804.00,1666716042.052545
3928,1148806.00,1666716042.064566
3929,1148799.00,1666716042.0779421
3930,1148815.00,1666716042.0897372
3931,1148808.00,1666716042.1026208
3932,1148794.00,1666716042.1146967
3933,1148642.00,1666716042.1276786
3934,1148670.00,1666716042.1403286
3935,1148665.00,1666716042.1529167
3936,1148663.00,1666716042.1653857
3937,1148657.00,1666716042.177849
3938,1148630.00,1666716042.1894639
3939,1148626.00,1666716042.202828
3940,1148631.00,1666716042.2149453
